frame_id,timestamp_sec,landmark_type,landmark_id,x,y,z,visibility
61,5.0820000000,left_hand,0,0.5363553762,0.7054679394,-0.0000000097,1.0000000000
62,5.1650000000,left_hand,0,0.5363324285,0.6967515945,0.0000001319,1.0000000000
63,5.2480000000,left_hand,0,0.5338690877,0.6873108745,0.0000001567,1.0000000000
64,5.3320000000,left_hand,0,0.3298568428,0.6867746711,0.0000002323,1.0000000000
65,5.4150000000,left_hand,0,0.3247700930,0.6743083000,0.0000002764,1.0000000000
66,5.4980000000,left_hand,0,0.5166617036,0.7132179737,0.0000001357,1.0000000000
67,5.5820000000,left_hand,0,0.3280900419,0.6724742651,0.0000003691,1.0000000000
68,5.6650000000,left_hand,0,0.5192136168,0.7206943631,0.0000001786,1.0000000000
69,5.7480000000,left_hand,0,0.5333267450,0.7316674590,0.0000002308,1.0000000000
70,5.8310000000,left_hand,0,0.5516629219,0.7584164739,0.0000002175,1.0000000000
71,5.9150000000,left_hand,0,0.5924362540,0.7077853680,0.0000000947,1.0000000000
72,5.9980000000,left_hand,0,0.5849809051,0.7225826979,0.0000001423,1.0000000000
73,6.0810000000,left_hand,0,0.5807730556,0.7052533627,0.0000000900,1.0000000000
74,6.1650000000,left_hand,0,0.5843688250,0.6905517578,0.0000000353,1.0000000000
75,6.2480000000,left_hand,0,0.5853760242,0.6860216856,0.0000000897,1.0000000000
76,6.3310000000,left_hand,0,0.5816355348,0.6865665317,0.0000000483,1.0000000000
77,6.4150000000,left_hand,0,0.5735788345,0.6825154424,0.0000000397,1.0000000000
78,6.4980000000,left_hand,0,0.5773272216,0.6839892864,-0.0000000499,1.0000000000
79,6.5810000000,left_hand,0,0.5810756087,0.6854631305,-0.0000001395,1.0000000000
80,6.6650000000,left_hand,0,0.5803197622,0.6806308031,-0.0000000469,1.0000000000
81,6.7480000000,left_hand,0,0.5798579454,0.6818113327,0.0000001097,1.0000000000
82,6.8310000000,left_hand,0,0.5735883713,0.6919344068,0.0000000802,1.0000000000
83,6.9140000000,left_hand,0,0.5789566040,0.6899548769,0.0000000314,1.0000000000
84,6.9980000000,left_hand,0,0.5754709244,0.7039580941,0.0000001600,1.0000000000
85,7.0810000000,left_hand,0,0.5775029659,0.6998802423,0.0000001680,1.0000000000
86,7.1640000000,left_hand,0,0.5714793205,0.7031689882,0.0000001688,1.0000000000
87,7.2480000000,left_hand,0,0.5702230334,0.7044681311,0.0000001445,1.0000000000
88,7.3310000000,left_hand,0,0.5689667463,0.7057672739,0.0000001201,1.0000000000
89,7.4140000000,left_hand,0,0.5565429926,0.7167783976,0.0000002317,1.0000000000
90,7.4980000000,left_hand,0,0.5460749666,0.7283956011,0.0000002151,1.0000000000
91,7.5810000000,left_hand,0,0.5356069406,0.7400128047,0.0000001985,1.0000000000
92,7.6640000000,left_hand,0,0.5251389146,0.7516300082,0.0000001819,1.0000000000
93,7.7480000000,left_hand,0,0.5255935192,0.7603561282,0.0000001594,1.0000000000
94,7.8310000000,left_hand,0,0.5298563242,0.7706376314,0.0000002563,1.0000000000
95,7.9140000000,left_hand,0,0.5422925353,0.7631978393,0.0000001996,1.0000000000
96,7.9970000000,left_hand,0,0.5488083959,0.7491000295,0.0000001719,1.0000000000
97,8.0810000000,left_hand,0,0.5602849126,0.7372564077,0.0000002066,1.0000000000
98,8.1640000000,left_hand,0,0.5660798550,0.7287846804,0.0000002029,1.0000000000
99,8.2470000000,left_hand,0,0.5695713162,0.7226246595,0.0000001930,1.0000000000
100,8.3310000000,left_hand,0,0.5709697008,0.7101198435,0.0000001299,1.0000000000
101,8.4140000000,left_hand,0,0.5698463917,0.7070872188,0.0000000928,1.0000000000
102,8.4970000000,left_hand,0,0.5633766055,0.7049307823,0.0000000885,1.0000000000
103,8.5810000000,left_hand,0,0.5583691597,0.7052717209,0.0000001644,1.0000000000
104,8.6640000000,left_hand,0,0.5558375120,0.7016069889,0.0000001085,1.0000000000
105,8.7470000000,left_hand,0,0.5531629324,0.7055594921,0.0000001206,1.0000000000
106,8.8300000000,left_hand,0,0.5497761965,0.7166193128,0.0000001508,1.0000000000
107,8.9140000000,left_hand,0,0.5474600792,0.7193311453,0.0000001192,1.0000000000
108,8.9970000000,left_hand,0,0.5421878099,0.7263894081,0.0000001531,1.0000000000
109,9.0800000000,left_hand,0,0.5388761759,0.7370324135,0.0000001472,1.0000000000
110,9.1640000000,left_hand,0,0.3165357709,0.6588844061,0.0000003412,1.0000000000
111,9.2470000000,left_hand,0,0.5415590405,0.7531576157,0.0000002264,1.0000000000
112,9.3300000000,left_hand,0,0.5462625623,0.7450895309,0.0000001805,1.0000000000
113,9.4140000000,left_hand,0,0.5609046221,0.7444540262,0.0000001747,1.0000000000
114,9.4970000000,left_hand,0,0.5685788393,0.7325096130,0.0000001808,1.0000000000
115,9.5800000000,left_hand,0,0.5774390101,0.7158139944,0.0000001284,1.0000000000
116,9.6640000000,left_hand,0,0.5795813203,0.7051058412,0.0000001133,1.0000000000
117,9.7470000000,left_hand,0,0.5707138181,0.6924965382,0.0000000766,1.0000000000
118,9.8300000000,left_hand,0,0.5649141073,0.6655161381,0.0000001292,1.0000000000
119,9.9130000000,left_hand,0,0.5554254651,0.6781114340,0.0000001285,1.0000000000
120,9.9970000000,left_hand,0,0.3135512471,0.6558773518,0.0000003216,1.0000000000
121,10.0800000000,left_hand,0,0.5095360875,0.7227050066,0.0000001825,1.0000000000
122,10.1630000000,left_hand,0,0.5190498233,0.7409784198,0.0000002266,1.0000000000
123,10.2470000000,left_hand,0,0.5263703465,0.7547925711,0.0000002900,1.0000000000
