frame_id,timestamp_sec,landmark_type,landmark_id,x,y,z,visibility
76,5.0200000000,left_hand,0,0.7188533545,0.3876053691,0.0000001765,1.0000000000
77,5.0860000000,left_hand,0,0.7173097730,0.3827325106,0.0000002232,1.0000000000
78,5.1520000000,left_hand,0,0.7279427648,0.3742865622,0.0000002381,1.0000000000
79,5.2190000000,left_hand,0,0.7307993174,0.3817654848,0.0000002406,1.0000000000
80,5.2850000000,left_hand,0,0.7357265949,0.3892972171,0.0000002349,1.0000000000
81,5.3510000000,left_hand,0,0.7320650816,0.4035617113,0.0000001779,1.0000000000
82,5.4170000000,left_hand,0,0.7363027930,0.3664165437,-0.0000001759,1.0000000000
83,5.4830000000,left_hand,0,0.7220520824,0.3691062133,-0.0000001697,1.0000000000
84,5.5490000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
85,5.6150000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
86,5.6810000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
87,5.7470000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
88,5.8130000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
89,5.8790000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
90,5.9450000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
91,6.0110000000,left_hand,0,0.7078013718,0.3717958828,-0.0000001636,1.0000000000
92,6.0770000000,left_hand,0,0.5937956870,0.3933132390,-0.0000001142,1.0000000000
93,6.1430000000,left_hand,0,0.5795449764,0.3960029085,-0.0000001081,1.0000000000
94,6.2090000000,left_hand,0,0.5652942657,0.3986925781,-0.0000001019,1.0000000000
95,6.2750000000,left_hand,0,0.6042065620,0.3891596198,-0.0000001437,1.0000000000
96,6.3420000000,left_hand,0,0.5657695532,0.4039096236,0.0000000117,1.0000000000
97,6.4080000000,left_hand,0,0.5748944283,0.4484515488,-0.0000000725,1.0000000000
98,6.4740000000,left_hand,0,0.5744193792,0.4688894153,-0.0000002042,1.0000000000
99,6.5400000000,left_hand,0,0.5760145187,0.4635403752,0.0000001326,1.0000000000
100,6.6060000000,left_hand,0,0.6237374246,0.4407237470,0.0000000815,1.0000000000
101,6.6720000000,left_hand,0,0.6714603305,0.4179071188,0.0000000303,1.0000000000
102,6.7380000000,left_hand,0,0.6700928807,0.4343092740,0.0000001517,1.0000000000
