frame_id,timestamp_sec,landmark_type,landmark_id,x,y,z,visibility
60,5.0540000000,left_hand,0,0.6331639886,0.7581518888,-0.0000000627,1.0000000000
61,5.1380000000,left_hand,0,0.6344037652,0.7569435835,-0.0000000541,1.0000000000
62,5.2220000000,left_hand,0,0.6352918148,0.7554604560,-0.0000000532,1.0000000000
63,5.3070000000,left_hand,0,0.6361798644,0.7539773285,-0.0000000523,1.0000000000
64,5.3910000000,left_hand,0,0.6361798644,0.7539773285,-0.0000000523,1.0000000000
65,5.4750000000,left_hand,0,0.6361798644,0.7539773285,-0.0000000523,1.0000000000
66,5.5590000000,left_hand,0,0.6361798644,0.7539773285,-0.0000000523,1.0000000000
67,5.6440000000,left_hand,0,0.6397320628,0.7480448186,-0.0000000486,1.0000000000
68,5.7280000000,left_hand,0,0.6406201124,0.7465616912,-0.0000000477,1.0000000000
69,5.8120000000,left_hand,0,0.6415081620,0.7450785637,-0.0000000468,1.0000000000
70,5.8960000000,left_hand,0,0.6422721148,0.7461516261,-0.0000000993,1.0000000000
71,5.9810000000,left_hand,0,0.6424528062,0.7459978700,-0.0000001039,1.0000000000
72,6.0650000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
73,6.1490000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
74,6.2330000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
75,6.3170000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
76,6.4020000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
77,6.4860000000,left_hand,0,0.6426334977,0.7458441138,-0.0000001084,1.0000000000
78,6.5700000000,left_hand,0,0.6437176466,0.7449215770,-0.0000001354,1.0000000000
79,6.6540000000,left_hand,0,0.6438983381,0.7447678208,-0.0000001399,1.0000000000
80,6.7390000000,left_hand,0,0.6440790296,0.7446140647,-0.0000001444,1.0000000000
81,6.8230000000,left_hand,0,0.6433091164,0.7421756983,-0.0000001083,1.0000000000
82,6.9070000000,left_hand,0,0.6430346966,0.7476942539,-0.0000000753,1.0000000000
83,6.9910000000,left_hand,0,0.6441302299,0.7493975163,-0.0000000554,1.0000000000
84,7.0760000000,left_hand,0,0.6438223720,0.7497801781,-0.0000000357,1.0000000000
85,7.1600000000,left_hand,0,0.6429187059,0.7523931861,-0.0000000008,1.0000000000
86,7.2440000000,left_hand,0,0.6426470280,0.7588382959,-0.0000000283,1.0000000000
87,7.3280000000,left_hand,0,0.6396485567,0.7576409578,-0.0000001048,1.0000000000
88,7.4120000000,left_hand,0,0.6366500854,0.7564436197,-0.0000001813,1.0000000000
89,7.4970000000,left_hand,0,0.6360302567,0.7530592084,-0.0000000207,1.0000000000
90,7.5810000000,left_hand,0,0.6364192665,0.7539504170,-0.0000000442,1.0000000000
91,7.6650000000,left_hand,0,0.6368082762,0.7548416257,-0.0000000678,1.0000000000
92,7.7490000000,left_hand,0,0.6366534233,0.7537509501,-0.0000000996,1.0000000000
93,7.8340000000,left_hand,0,0.6364985704,0.7526602745,-0.0000001314,1.0000000000
94,7.9180000000,left_hand,0,0.6363453269,0.7510885000,-0.0000000308,1.0000000000
95,8.0020000000,left_hand,0,0.6390065551,0.7537999749,-0.0000000201,1.0000000000
96,8.0860000000,left_hand,0,0.6392535716,0.7529888451,-0.0000000388,1.0000000000
97,8.1710000000,left_hand,0,0.6395005882,0.7521777153,-0.0000000576,1.0000000000
98,8.2550000000,left_hand,0,0.6397476047,0.7513665855,-0.0000000763,1.0000000000
99,8.3390000000,left_hand,0,0.6399946213,0.7505554557,-0.0000000951,1.0000000000
100,8.4230000000,left_hand,0,0.6403792699,0.7480965257,-0.0000000923,1.0000000000
101,8.5080000000,left_hand,0,0.6407639186,0.7456375957,-0.0000000895,1.0000000000
102,8.5920000000,left_hand,0,0.6411485672,0.7431786656,-0.0000000867,1.0000000000
103,8.6760000000,left_hand,0,0.6437957287,0.7440789342,-0.0000000982,1.0000000000
104,8.7600000000,left_hand,0,0.6459504366,0.7490557432,-0.0000000734,1.0000000000
105,8.8440000000,left_hand,0,0.6474934220,0.7500264645,-0.0000000695,1.0000000000
106,8.9290000000,left_hand,0,0.6475557685,0.7508058548,-0.0000000756,1.0000000000
107,9.0130000000,left_hand,0,0.6486852169,0.7551819086,-0.0000000271,1.0000000000
108,9.0970000000,left_hand,0,0.6489108205,0.7523761988,0.0000000243,1.0000000000
109,9.1810000000,left_hand,0,0.6491973400,0.7575879097,0.0000000065,1.0000000000
110,9.2660000000,left_hand,0,0.6469480693,0.7517194748,-0.0000000424,1.0000000000
111,9.3500000000,left_hand,0,0.6446987987,0.7458510399,-0.0000000914,1.0000000000
112,9.4340000000,left_hand,0,0.6427774727,0.7535352409,-0.0000001280,1.0000000000
113,9.5180000000,left_hand,0,0.6408561468,0.7612194419,-0.0000001645,1.0000000000
