frame_id,timestamp_sec,landmark_type,landmark_id,x,y,z,visibility
60,5.0130000000,left_hand,0,0.4100033343,0.5949141383,0.0000001975,1.0000000000
61,5.0960000000,left_hand,0,0.4087123871,0.5636405349,0.0000001349,1.0000000000
62,5.1800000000,left_hand,0,0.4169367850,0.5253160596,0.0000001288,1.0000000000
63,5.2630000000,left_hand,0,0.4505507112,0.4950302660,0.0000000584,1.0000000000
64,5.3470000000,left_hand,0,0.4841646373,0.4647444725,-0.0000000120,1.0000000000
65,5.4310000000,left_hand,0,0.5177785635,0.4344586790,-0.0000000825,1.0000000000
66,5.5140000000,left_hand,0,0.5513924897,0.4041728854,-0.0000001529,1.0000000000
67,5.5980000000,left_hand,0,0.5850064158,0.3738870919,-0.0000002233,1.0000000000
68,5.6810000000,left_hand,0,0.5914506912,0.3605479598,-0.0000001155,1.0000000000
69,5.7650000000,left_hand,0,0.5872558355,0.3402217925,-0.0000001438,1.0000000000
70,5.8480000000,left_hand,0,0.5792288184,0.3242902756,-0.0000001848,1.0000000000
71,5.9320000000,left_hand,0,0.5793790221,0.3194112182,-0.0000001746,1.0000000000
72,6.0150000000,left_hand,0,0.5825020075,0.3101482391,-0.0000001762,1.0000000000
73,6.0990000000,left_hand,0,0.5747333765,0.3074309528,-0.0000002107,1.0000000000
74,6.1820000000,left_hand,0,0.5779897571,0.3092585802,-0.0000002234,1.0000000000
75,6.2660000000,left_hand,0,0.5819267631,0.3082858920,-0.0000002022,1.0000000000
76,6.3500000000,left_hand,0,0.5796235204,0.3045652509,-0.0000001705,1.0000000000
77,6.4330000000,left_hand,0,0.5773929358,0.3056969047,-0.0000001950,1.0000000000
78,6.5170000000,left_hand,0,0.5738105178,0.3122119009,-0.0000002294,1.0000000000
79,6.6000000000,left_hand,0,0.5758557916,0.3187844157,-0.0000001984,1.0000000000
80,6.6840000000,left_hand,0,0.5960870385,0.3663699627,-0.0000000889,1.0000000000
81,6.7670000000,left_hand,0,0.5900358558,0.3608171940,-0.0000000841,1.0000000000
82,6.8510000000,left_hand,0,0.5907309055,0.3553972244,-0.0000001301,1.0000000000
83,6.9340000000,left_hand,0,0.5851305127,0.3563935757,-0.0000001585,1.0000000000
84,7.0180000000,left_hand,0,0.5787952542,0.3581174612,-0.0000001382,1.0000000000
85,7.1010000000,left_hand,0,0.5824975073,0.3910155892,-0.0000001624,1.0000000000
86,7.1850000000,left_hand,0,0.5861997604,0.4239137173,-0.0000001867,1.0000000000
87,7.2690000000,left_hand,0,0.5832321644,0.4284405410,-0.0000001898,1.0000000000
88,7.3520000000,left_hand,0,0.5784291029,0.4274162948,-0.0000002193,1.0000000000
89,7.4360000000,left_hand,0,0.5767908096,0.4328078926,-0.0000002684,1.0000000000
90,7.5190000000,left_hand,0,0.5751525164,0.4381994903,-0.0000003176,1.0000000000
91,7.6030000000,left_hand,0,0.5754374862,0.4494604766,-0.0000002713,1.0000000000
92,7.6860000000,left_hand,0,0.5748915672,0.4458704591,-0.0000002771,1.0000000000
93,7.7700000000,left_hand,0,0.5797070265,0.4515941739,-0.0000001775,1.0000000000
94,7.8530000000,left_hand,0,0.5758609176,0.4411493242,-0.0000001912,1.0000000000
95,7.9370000000,left_hand,0,0.5006839236,0.4827565352,-0.0000001732,1.0000000000
96,8.0200000000,left_hand,0,0.4255069296,0.5243637462,-0.0000001552,1.0000000000
97,8.1040000000,left_hand,0,0.3503299356,0.5659709573,-0.0000001372,1.0000000000
98,8.1880000000,left_hand,0,0.3472337127,0.5567032695,-0.0000001808,1.0000000000
99,8.2710000000,left_hand,0,0.4283877313,0.4017948806,0.0000001762,1.0000000000
100,8.3550000000,left_hand,0,0.5730284452,0.3276517689,-0.0000000646,1.0000000000
101,8.4380000000,left_hand,0,0.5735338926,0.3398061097,-0.0000002046,1.0000000000
102,8.5220000000,left_hand,0,0.5749894381,0.3464450240,-0.0000001228,1.0000000000
103,8.6050000000,left_hand,0,0.5850407481,0.4007706046,-0.0000002214,1.0000000000
104,8.6890000000,left_hand,0,0.5817716122,0.4043983817,-0.0000001844,1.0000000000
105,8.7720000000,left_hand,0,0.5858809948,0.4104371667,-0.0000002016,1.0000000000
