frame_id,timestamp_sec,landmark_type,landmark_id,x,y,z,visibility
61,5.0080000000,left_hand,0,0.5925408602,0.5805130601,0.0000000918,1.0000000000
62,5.0900000000,left_hand,0,0.5925408602,0.5805130601,0.0000000918,1.0000000000
63,5.1720000000,left_hand,0,0.5925408602,0.5805130601,0.0000000918,1.0000000000
64,5.2540000000,left_hand,0,0.5922016501,0.5941361487,-0.0000000718,1.0000000000
65,5.3360000000,left_hand,0,0.5918624401,0.6077592373,-0.0000002354,1.0000000000
66,5.4180000000,left_hand,0,0.5959733725,0.6057982445,0.0000000199,1.0000000000
67,5.5000000000,left_hand,0,0.5855655074,0.6075760126,0.0000000803,1.0000000000
68,5.5830000000,left_hand,0,0.5920429230,0.5774780512,-0.0000000003,1.0000000000
69,5.6650000000,left_hand,0,0.5910847187,0.5809716582,0.0000001155,1.0000000000
70,5.7470000000,left_hand,0,0.5895771980,0.5817300677,0.0000000642,1.0000000000
71,5.8290000000,left_hand,0,0.4429197311,0.6199173331,0.0000002351,1.0000000000
72,5.9110000000,left_hand,0,0.4975450436,0.5860841672,0.0000001255,1.0000000000
73,5.9930000000,left_hand,0,0.5521703561,0.5522510012,0.0000000158,1.0000000000
74,6.0750000000,left_hand,0,0.6067956686,0.5184178352,-0.0000000938,1.0000000000
75,6.1570000000,left_hand,0,0.5983623862,0.5059094429,0.0000000679,1.0000000000
76,6.2390000000,left_hand,0,0.5958570838,0.4878130257,0.0000001695,1.0000000000
77,6.3210000000,left_hand,0,0.5805966258,0.4816257358,0.0000002215,1.0000000000
78,6.4040000000,left_hand,0,0.5791042447,0.4804206192,0.0000002289,1.0000000000
79,6.4860000000,left_hand,0,0.5775370598,0.4823341370,0.0000001923,1.0000000000
80,6.5680000000,left_hand,0,0.5781081915,0.4893263578,0.0000001518,1.0000000000
81,6.6500000000,left_hand,0,0.5745798945,0.4797495604,0.0000001291,1.0000000000
82,6.7320000000,left_hand,0,0.5760501027,0.4951436520,0.0000001709,1.0000000000
83,6.8140000000,left_hand,0,0.5752583146,0.4865477085,0.0000001967,1.0000000000
84,6.8960000000,left_hand,0,0.5792337656,0.4988253713,0.0000002092,1.0000000000
85,6.9780000000,left_hand,0,0.5734996796,0.4914712310,0.0000001743,1.0000000000
86,7.0600000000,left_hand,0,0.5762408972,0.4963185787,0.0000002029,1.0000000000
